timestamp,zone_id,zone_name,lat,lon,air_temperature,humidity,wind_speed,ndvi,canopy_pct,shade_pct,surface_type,student_count,exposure_hours,provenance
2026-07-04T12:00:00,zone_04,building_roof,40.7129,-74.0059,36.3,38.4,0.6,0.44,0.0,0.0,concrete,2,1.0,synthetic
2026-07-04T12:00:00,zone_05,sports_field,40.7131,-74.0061,33.4,40.7,2.1,0.14,0.0,5.0,grass,83,1.0,synthetic
2026-07-04T12:00:00,zone_06,library_exterior,40.7127,-74.0057,33.7,44.6,4.6,0.22,20.0,35.0,concrete,23,1.0,synthetic
2026-07-04T12:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,32.8,37.8,0.7,0.18,40.0,50.0,concrete,42,1.0,synthetic
2026-07-04T12:00:00,zone_08,walkway,40.7132,-74.0056,34.6,42.7,1.3,0.2,10.0,15.0,asphalt,17,1.0,synthetic
2026-07-04T12:00:00,zone_09,garden,40.7124,-74.0064,32.8,45.0,1.1,0.27,60.0,70.0,grass,10,1.0,synthetic
2026-07-04T12:00:00,zone_10,gym_exterior,40.7133,-74.0065,33.8,42.4,2.2,0.38,10.0,20.0,concrete,28,1.0,synthetic
2026-07-04T12:00:00,zone_11,admin_building,40.7123,-74.0055,33.5,42.8,1.2,0.38,25.0,30.0,concrete,12,1.0,synthetic
2026-07-04T12:00:00,zone_12,entrance_plaza,40.7134,-74.0066,35.3,38.9,1.7,0.35,5.0,10.0,asphalt,23,1.0,synthetic
2026-07-04T13:00:00,zone_01,playground,40.7128,-74.006,34.7,45.2,1.6,0.36,5.0,10.0,asphalt,70,1.0,synthetic
2026-07-04T13:00:00,zone_02,parking_lot,40.713,-74.0062,36.0,42.0,1.1,0.36,0.0,0.0,asphalt,10,1.0,synthetic
2026-07-04T13:00:00,zone_03,courtyard,40.7126,-74.0058,33.5,40.9,1.5,0.5,15.0,25.0,concrete,42,1.0,synthetic
2026-07-04T13:00:00,zone_04,building_roof,40.7129,-74.0059,36.4,45.9,1.6,0.69,0.0,0.0,concrete,2,1.0,synthetic
2026-07-04T13:00:00,zone_05,sports_field,40.7131,-74.0061,33.5,47.2,3.7,0.63,0.0,5.0,grass,108,1.0,synthetic
2026-07-04T13:00:00,zone_06,library_exterior,40.7127,-74.0057,32.6,44.4,2.7,0.16,20.0,35.0,concrete,28,1.0,synthetic
2026-07-04T13:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,32.0,42.9,3.1,0.53,40.0,50.0,concrete,50,1.0,synthetic
2026-07-04T13:00:00,zone_08,walkway,40.7132,-74.0056,34.3,44.8,1.6,0.7,10.0,15.0,asphalt,22,1.0,synthetic
2026-07-04T13:00:00,zone_09,garden,40.7124,-74.0064,31.8,47.0,3.0,0.35,60.0,70.0,grass,11,1.0,synthetic
2026-07-04T13:00:00,zone_10,gym_exterior,40.7133,-74.0065,34.6,46.9,0.7,0.36,10.0,20.0,concrete,37,1.0,synthetic
2026-07-04T13:00:00,zone_11,admin_building,40.7123,-74.0055,32.7,44.7,2.2,0.63,25.0,30.0,concrete,20,1.0,synthetic
2026-07-04T13:00:00,zone_12,entrance_plaza,40.7134,-74.0066,34.4,45.4,3.1,0.4,5.0,10.0,asphalt,31,1.0,synthetic
2026-07-04T14:00:00,zone_01,playground,40.7128,-74.006,33.5,48.8,1.7,0.77,5.0,10.0,asphalt,78,1.0,synthetic
2026-07-04T14:00:00,zone_02,parking_lot,40.713,-74.0062,35.4,46.1,1.7,0.16,0.0,0.0,asphalt,11,1.0,synthetic
2026-07-04T14:00:00,zone_03,courtyard,40.7126,-74.0058,32.1,50.7,1.7,0.44,15.0,25.0,concrete,47,1.0,synthetic
2026-07-04T14:00:00,zone_04,building_roof,40.7129,-74.0059,35.3,51.2,0.0,0.36,0.0,0.0,concrete,4,1.0,synthetic
2026-07-04T14:00:00,zone_05,sports_field,40.7131,-74.0061,32.7,47.7,2.4,0.57,0.0,5.0,grass,116,1.0,synthetic
2026-07-04T14:00:00,zone_06,library_exterior,40.7127,-74.0057,31.9,44.4,2.1,0.5,20.0,35.0,concrete,30,1.0,synthetic
2026-07-04T14:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,31.7,47.5,2.2,0.48,40.0,50.0,concrete,64,1.0,synthetic
2026-07-04T14:00:00,zone_08,walkway,40.7132,-74.0056,32.7,46.6,1.1,0.14,10.0,15.0,asphalt,21,1.0,synthetic
2026-07-04T14:00:00,zone_09,garden,40.7124,-74.0064,31.4,56.7,2.8,0.22,60.0,70.0,grass,14,1.0,synthetic
2026-07-04T14:00:00,zone_10,gym_exterior,40.7133,-74.0065,32.6,43.2,1.0,0.55,10.0,20.0,concrete,39,1.0,synthetic
2026-07-04T14:00:00,zone_11,admin_building,40.7123,-74.0055,32.7,48.8,1.3,0.29,25.0,30.0,concrete,20,1.0,synthetic
2026-07-04T14:00:00,zone_12,entrance_plaza,40.7134,-74.0066,34.1,48.2,1.4,0.5,5.0,10.0,asphalt,35,1.0,synthetic
2026-07-04T15:00:00,zone_01,playground,40.7128,-74.006,31.4,58.6,2.2,0.15,5.0,10.0,asphalt,64,1.0,synthetic
2026-07-04T15:00:00,zone_02,parking_lot,40.713,-74.0062,33.2,51.9,0.0,0.51,0.0,0.0,asphalt,5,1.0,synthetic
2026-07-04T15:00:00,zone_03,courtyard,40.7126,-74.0058,31.0,51.2,3.3,0.56,15.0,25.0,concrete,36,1.0,synthetic
2026-07-04T15:00:00,zone_04,building_roof,40.7129,-74.0059,34.8,51.9,2.2,0.47,0.0,0.0,concrete,5,1.0,synthetic
2026-07-04T15:00:00,zone_05,sports_field,40.7131,-74.0061,32.1,50.4,3.6,0.3,0.0,5.0,grass,96,1.0,synthetic
2026-07-04T15:00:00,zone_06,library_exterior,40.7127,-74.0057,30.9,52.9,3.5,0.59,20.0,35.0,concrete,23,1.0,synthetic
2026-07-04T15:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,29.8,52.4,3.1,0.58,40.0,50.0,concrete,48,1.0,synthetic
2026-07-04T15:00:00,zone_08,walkway,40.7132,-74.0056,31.9,53.4,1.7,0.32,10.0,15.0,asphalt,21,1.0,synthetic
2026-07-04T15:00:00,zone_09,garden,40.7124,-74.0064,30.4,52.6,1.9,0.7,60.0,70.0,grass,12,1.0,synthetic
2026-07-04T15:00:00,zone_10,gym_exterior,40.7133,-74.0065,31.1,51.2,0.1,0.74,10.0,20.0,concrete,30,1.0,synthetic
2026-07-04T15:00:00,zone_11,admin_building,40.7123,-74.0055,31.1,57.3,2.0,0.14,25.0,30.0,concrete,16,1.0,synthetic
2026-07-04T15:00:00,zone_12,entrance_plaza,40.7134,-74.0066,32.8,47.6,1.2,0.51,5.0,10.0,asphalt,29,1.0,synthetic
2026-07-04T16:00:00,zone_01,playground,40.7128,-74.006,31.4,58.8,2.0,0.64,5.0,10.0,asphalt,42,1.0,synthetic
2026-07-04T16:00:00,zone_02,parking_lot,40.713,-74.0062,33.7,64.7,0.3,0.11,0.0,0.0,asphalt,5,1.0,synthetic
2026-07-04T16:00:00,zone_03,courtyard,40.7126,-74.0058,30.8,65.5,2.0,0.14,15.0,25.0,concrete,23,1.0,synthetic
2026-07-04T16:00:00,zone_04,building_roof,40.7129,-74.0059,33.9,59.1,2.6,0.23,0.0,0.0,concrete,2,1.0,synthetic
2026-07-04T16:00:00,zone_05,sports_field,40.7131,-74.0061,29.1,63.6,1.9,0.29,0.0,5.0,grass,60,1.0,synthetic
2026-07-04T16:00:00,zone_06,library_exterior,40.7127,-74.0057,30.3,58.9,2.8,0.14,20.0,35.0,concrete,14,1.0,synthetic
2026-07-04T16:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,29.2,58.7,3.0,0.55,40.0,50.0,concrete,31,1.0,synthetic
2026-07-04T16:00:00,zone_08,walkway,40.7132,-74.0056,30.8,60.9,2.1,0.19,10.0,15.0,asphalt,10,1.0,synthetic
2026-07-04T16:00:00,zone_09,garden,40.7124,-74.0064,28.6,66.1,2.0,0.77,60.0,70.0,grass,5,1.0,synthetic
2026-07-04T16:00:00,zone_10,gym_exterior,40.7133,-74.0065,29.9,52.8,2.7,0.31,10.0,20.0,concrete,23,1.0,synthetic
2026-07-04T16:00:00,zone_11,admin_building,40.7123,-74.0055,29.2,57.2,1.7,0.26,25.0,30.0,concrete,10,1.0,synthetic
2026-07-04T16:00:00,zone_12,entrance_plaza,40.7134,-74.0066,31.5,60.4,1.9,0.11,5.0,10.0,asphalt,16,1.0,synthetic
2026-07-04T17:00:00,zone_01,playground,40.7128,-74.006,30.1,65.3,2.4,0.14,5.0,10.0,asphalt,25,1.0,synthetic
2026-07-04T17:00:00,zone_02,parking_lot,40.713,-74.0062,31.8,66.3,2.0,0.26,0.0,0.0,asphalt,5,1.0,synthetic
2026-07-04T17:00:00,zone_03,courtyard,40.7126,-74.0058,29.2,67.2,1.3,0.65,15.0,25.0,concrete,12,1.0,synthetic
2026-07-04T17:00:00,zone_04,building_roof,40.7129,-74.0059,31.8,68.2,2.2,0.73,0.0,0.0,concrete,3,1.0,synthetic
2026-07-04T17:00:00,zone_05,sports_field,40.7131,-74.0061,28.4,64.4,2.7,0.42,0.0,5.0,grass,36,1.0,synthetic
2026-07-04T17:00:00,zone_06,library_exterior,40.7127,-74.0057,28.2,66.3,2.0,0.16,20.0,35.0,concrete,6,1.0,synthetic
2026-07-04T17:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,28.4,73.8,1.8,0.33,40.0,50.0,concrete,16,1.0,synthetic
2026-07-04T17:00:00,zone_08,walkway,40.7132,-74.0056,30.8,67.0,1.1,0.14,10.0,15.0,asphalt,9,1.0,synthetic
2026-07-04T17:00:00,zone_09,garden,40.7124,-74.0064,27.1,61.6,2.3,0.21,60.0,70.0,grass,2,1.0,synthetic
2026-07-04T17:00:00,zone_10,gym_exterior,40.7133,-74.0065,29.9,62.0,0.0,0.39,10.0,20.0,concrete,14,1.0,synthetic
2026-07-04T17:00:00,zone_11,admin_building,40.7123,-74.0055,28.5,65.0,2.2,0.74,25.0,30.0,concrete,6,1.0,synthetic
2026-07-04T17:00:00,zone_12,entrance_plaza,40.7134,-74.0066,30.1,60.8,3.0,0.76,5.0,10.0,asphalt,10,1.0,synthetic
2026-07-04T18:00:00,zone_01,playground,40.7128,-74.006,28.5,72.1,1.1,0.43,5.0,10.0,asphalt,11,0.0,synthetic
2026-07-04T18:00:00,zone_02,parking_lot,40.713,-74.0062,30.1,75.8,1.1,0.7,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-04T18:00:00,zone_03,courtyard,40.7126,-74.0058,27.3,74.2,1.7,0.74,15.0,25.0,concrete,3,0.0,synthetic
2026-07-04T18:00:00,zone_04,building_roof,40.7129,-74.0059,31.2,78.8,0.3,0.66,0.0,0.0,concrete,2,0.0,synthetic
2026-07-04T18:00:00,zone_05,sports_field,40.7131,-74.0061,26.7,71.7,2.1,0.76,0.0,5.0,grass,10,0.0,synthetic
2026-07-04T18:00:00,zone_06,library_exterior,40.7127,-74.0057,27.9,70.3,1.2,0.13,20.0,35.0,concrete,4,0.0,synthetic
2026-07-04T18:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,27.2,69.9,1.5,0.45,40.0,50.0,concrete,4,0.0,synthetic
2026-07-04T18:00:00,zone_08,walkway,40.7132,-74.0056,27.9,72.5,1.6,0.48,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-04T18:00:00,zone_09,garden,40.7124,-74.0064,26.0,72.7,2.6,0.49,60.0,70.0,grass,2,0.0,synthetic
2026-07-04T18:00:00,zone_10,gym_exterior,40.7133,-74.0065,27.5,76.5,2.4,0.47,10.0,20.0,concrete,3,0.0,synthetic
2026-07-04T18:00:00,zone_11,admin_building,40.7123,-74.0055,26.6,75.1,2.2,0.16,25.0,30.0,concrete,3,0.0,synthetic
2026-07-04T18:00:00,zone_12,entrance_plaza,40.7134,-74.0066,30.0,70.5,2.0,0.73,5.0,10.0,asphalt,5,0.0,synthetic
2026-07-04T19:00:00,zone_01,playground,40.7128,-74.006,27.2,72.8,2.8,0.16,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T19:00:00,zone_02,parking_lot,40.713,-74.0062,28.8,79.9,1.5,0.39,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-04T19:00:00,zone_03,courtyard,40.7126,-74.0058,26.1,74.1,1.6,0.5,15.0,25.0,concrete,0,0.0,synthetic
2026-07-04T19:00:00,zone_04,building_roof,40.7129,-74.0059,28.5,75.3,2.5,0.63,0.0,0.0,concrete,0,0.0,synthetic
2026-07-04T19:00:00,zone_05,sports_field,40.7131,-74.0061,26.6,75.0,3.1,0.27,0.0,5.0,grass,0,0.0,synthetic
2026-07-04T19:00:00,zone_06,library_exterior,40.7127,-74.0057,26.5,80.4,2.4,0.47,20.0,35.0,concrete,0,0.0,synthetic
2026-07-04T19:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,25.2,79.6,1.6,0.59,40.0,50.0,concrete,1,0.0,synthetic
2026-07-04T19:00:00,zone_08,walkway,40.7132,-74.0056,27.3,71.3,2.7,0.66,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-04T19:00:00,zone_09,garden,40.7124,-74.0064,25.8,78.7,0.8,0.67,60.0,70.0,grass,2,0.0,synthetic
2026-07-04T19:00:00,zone_10,gym_exterior,40.7133,-74.0065,27.0,72.3,1.3,0.31,10.0,20.0,concrete,2,0.0,synthetic
2026-07-04T19:00:00,zone_11,admin_building,40.7123,-74.0055,26.8,77.0,2.1,0.56,25.0,30.0,concrete,1,0.0,synthetic
2026-07-04T19:00:00,zone_12,entrance_plaza,40.7134,-74.0066,28.4,74.6,2.3,0.39,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T20:00:00,zone_01,playground,40.7128,-74.006,26.4,80.1,1.2,0.64,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T20:00:00,zone_02,parking_lot,40.713,-74.0062,28.9,78.4,1.7,0.16,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-04T20:00:00,zone_03,courtyard,40.7126,-74.0058,24.7,82.0,1.8,0.21,15.0,25.0,concrete,1,0.0,synthetic
2026-07-04T20:00:00,zone_04,building_roof,40.7129,-74.0059,28.8,83.0,2.2,0.7,0.0,0.0,concrete,0,0.0,synthetic
2026-07-04T20:00:00,zone_05,sports_field,40.7131,-74.0061,25.1,82.7,1.5,0.79,0.0,5.0,grass,0,0.0,synthetic
2026-07-04T20:00:00,zone_06,library_exterior,40.7127,-74.0057,24.5,80.6,0.2,0.16,20.0,35.0,concrete,1,0.0,synthetic
2026-07-04T20:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,24.9,86.3,1.2,0.21,40.0,50.0,concrete,0,0.0,synthetic
2026-07-04T20:00:00,zone_08,walkway,40.7132,-74.0056,26.4,80.7,2.4,0.33,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-04T20:00:00,zone_09,garden,40.7124,-74.0064,23.4,84.0,0.3,0.62,60.0,70.0,grass,0,0.0,synthetic
2026-07-04T20:00:00,zone_10,gym_exterior,40.7133,-74.0065,25.8,82.6,1.8,0.44,10.0,20.0,concrete,0,0.0,synthetic
2026-07-04T20:00:00,zone_11,admin_building,40.7123,-74.0055,24.1,82.8,2.6,0.76,25.0,30.0,concrete,0,0.0,synthetic
2026-07-04T20:00:00,zone_12,entrance_plaza,40.7134,-74.0066,27.2,83.7,3.3,0.31,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T21:00:00,zone_01,playground,40.7128,-74.006,24.9,83.9,0.2,0.77,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T21:00:00,zone_02,parking_lot,40.713,-74.0062,26.9,85.8,1.3,0.18,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-04T21:00:00,zone_03,courtyard,40.7126,-74.0058,24.6,82.2,3.4,0.62,15.0,25.0,concrete,0,0.0,synthetic
2026-07-04T21:00:00,zone_04,building_roof,40.7129,-74.0059,26.8,84.2,3.1,0.14,0.0,0.0,concrete,0,0.0,synthetic
2026-07-04T21:00:00,zone_05,sports_field,40.7131,-74.0061,23.6,86.4,2.4,0.44,0.0,5.0,grass,1,0.0,synthetic
2026-07-04T21:00:00,zone_06,library_exterior,40.7127,-74.0057,24.7,86.7,1.5,0.25,20.0,35.0,concrete,1,0.0,synthetic
2026-07-04T21:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,23.5,91.7,2.8,0.73,40.0,50.0,concrete,0,0.0,synthetic
2026-07-04T21:00:00,zone_08,walkway,40.7132,-74.0056,25.0,83.6,0.9,0.78,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-04T21:00:00,zone_09,garden,40.7124,-74.0064,22.5,80.1,1.3,0.26,60.0,70.0,grass,0,0.0,synthetic
2026-07-04T21:00:00,zone_10,gym_exterior,40.7133,-74.0065,25.4,82.2,2.5,0.54,10.0,20.0,concrete,0,0.0,synthetic
2026-07-04T21:00:00,zone_11,admin_building,40.7123,-74.0055,23.3,87.6,0.8,0.5,25.0,30.0,concrete,0,0.0,synthetic
2026-07-04T21:00:00,zone_12,entrance_plaza,40.7134,-74.0066,26.2,88.4,2.2,0.34,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T22:00:00,zone_01,playground,40.7128,-74.006,25.1,92.5,1.5,0.64,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T22:00:00,zone_02,parking_lot,40.713,-74.0062,27.1,86.8,1.4,0.43,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-04T22:00:00,zone_03,courtyard,40.7126,-74.0058,23.9,85.6,2.0,0.42,15.0,25.0,concrete,0,0.0,synthetic
2026-07-04T22:00:00,zone_04,building_roof,40.7129,-74.0059,27.1,81.9,0.5,0.24,0.0,0.0,concrete,0,0.0,synthetic
2026-07-04T22:00:00,zone_05,sports_field,40.7131,-74.0061,23.7,88.1,2.7,0.7,0.0,5.0,grass,0,0.0,synthetic
2026-07-04T22:00:00,zone_06,library_exterior,40.7127,-74.0057,22.7,87.6,1.3,0.22,20.0,35.0,concrete,0,0.0,synthetic
2026-07-04T22:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,23.8,88.5,0.7,0.75,40.0,50.0,concrete,3,0.0,synthetic
2026-07-04T22:00:00,zone_08,walkway,40.7132,-74.0056,25.7,92.6,1.9,0.55,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-04T22:00:00,zone_09,garden,40.7124,-74.0064,23.2,93.3,1.4,0.4,60.0,70.0,grass,0,0.0,synthetic
2026-07-04T22:00:00,zone_10,gym_exterior,40.7133,-74.0065,23.4,88.3,2.0,0.32,10.0,20.0,concrete,3,0.0,synthetic
2026-07-04T22:00:00,zone_11,admin_building,40.7123,-74.0055,23.9,89.9,1.7,0.5,25.0,30.0,concrete,0,0.0,synthetic
2026-07-04T22:00:00,zone_12,entrance_plaza,40.7134,-74.0066,25.4,90.3,2.4,0.11,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T23:00:00,zone_01,playground,40.7128,-74.006,24.9,94.9,1.8,0.67,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-04T23:00:00,zone_02,parking_lot,40.713,-74.0062,26.8,83.6,3.2,0.77,0.0,0.0,asphalt,2,0.0,synthetic
2026-07-04T23:00:00,zone_03,courtyard,40.7126,-74.0058,22.8,92.2,2.1,0.31,15.0,25.0,concrete,0,0.0,synthetic
2026-07-04T23:00:00,zone_04,building_roof,40.7129,-74.0059,27.7,86.4,0.6,0.52,0.0,0.0,concrete,0,0.0,synthetic
2026-07-04T23:00:00,zone_05,sports_field,40.7131,-74.0061,23.4,88.0,0.0,0.62,0.0,5.0,grass,3,0.0,synthetic
2026-07-04T23:00:00,zone_06,library_exterior,40.7127,-74.0057,24.1,91.9,2.7,0.68,20.0,35.0,concrete,0,0.0,synthetic
2026-07-04T23:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,23.1,92.5,0.9,0.21,40.0,50.0,concrete,0,0.0,synthetic
2026-07-04T23:00:00,zone_08,walkway,40.7132,-74.0056,24.1,87.6,3.8,0.74,10.0,15.0,asphalt,1,0.0,synthetic
2026-07-04T23:00:00,zone_09,garden,40.7124,-74.0064,23.1,85.4,2.5,0.35,60.0,70.0,grass,1,0.0,synthetic
2026-07-04T23:00:00,zone_10,gym_exterior,40.7133,-74.0065,24.5,83.2,1.3,0.66,10.0,20.0,concrete,0,0.0,synthetic
2026-07-04T23:00:00,zone_11,admin_building,40.7123,-74.0055,23.2,88.2,3.1,0.27,25.0,30.0,concrete,0,0.0,synthetic
2026-07-04T23:00:00,zone_12,entrance_plaza,40.7134,-74.0066,25.4,88.1,2.3,0.67,5.0,10.0,asphalt,3,0.0,synthetic
2026-07-05T00:00:00,zone_01,playground,40.7128,-74.006,25.1,96.7,0.9,0.57,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-05T00:00:00,zone_02,parking_lot,40.713,-74.0062,27.0,84.3,0.7,0.69,0.0,0.0,asphalt,4,0.0,synthetic
2026-07-05T00:00:00,zone_03,courtyard,40.7126,-74.0058,24.0,84.1,4.0,0.65,15.0,25.0,concrete,0,0.0,synthetic
2026-07-05T00:00:00,zone_04,building_roof,40.7129,-74.0059,28.0,85.6,3.5,0.11,0.0,0.0,concrete,0,0.0,synthetic
2026-07-05T00:00:00,zone_05,sports_field,40.7131,-74.0061,23.6,84.8,2.1,0.75,0.0,5.0,grass,2,0.0,synthetic
2026-07-05T00:00:00,zone_06,library_exterior,40.7127,-74.0057,23.1,79.8,2.2,0.27,20.0,35.0,concrete,0,0.0,synthetic
2026-07-05T00:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,23.5,91.2,3.1,0.19,40.0,50.0,concrete,1,0.0,synthetic
2026-07-05T00:00:00,zone_08,walkway,40.7132,-74.0056,24.5,89.4,0.8,0.23,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-05T00:00:00,zone_09,garden,40.7124,-74.0064,22.2,83.3,1.3,0.45,60.0,70.0,grass,0,0.0,synthetic
2026-07-05T00:00:00,zone_10,gym_exterior,40.7133,-74.0065,24.5,85.3,2.8,0.62,10.0,20.0,concrete,4,0.0,synthetic
2026-07-05T00:00:00,zone_11,admin_building,40.7123,-74.0055,24.4,87.0,1.4,0.55,25.0,30.0,concrete,0,0.0,synthetic
2026-07-05T00:00:00,zone_12,entrance_plaza,40.7134,-74.0066,24.9,92.0,2.2,0.19,5.0,10.0,asphalt,1,0.0,synthetic
2026-07-05T01:00:00,zone_01,playground,40.7128,-74.006,26.2,81.4,2.4,0.11,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-05T01:00:00,zone_02,parking_lot,40.713,-74.0062,26.4,88.7,2.5,0.39,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-05T01:00:00,zone_03,courtyard,40.7126,-74.0058,24.9,87.3,0.7,0.46,15.0,25.0,concrete,0,0.0,synthetic
2026-07-05T01:00:00,zone_04,building_roof,40.7129,-74.0059,27.8,85.4,2.9,0.19,0.0,0.0,concrete,0,0.0,synthetic
2026-07-05T01:00:00,zone_05,sports_field,40.7131,-74.0061,24.7,86.9,1.5,0.15,0.0,5.0,grass,0,0.0,synthetic
2026-07-05T01:00:00,zone_06,library_exterior,40.7127,-74.0057,24.0,83.1,1.9,0.42,20.0,35.0,concrete,0,0.0,synthetic
2026-07-05T01:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,23.5,88.1,3.7,0.71,40.0,50.0,concrete,0,0.0,synthetic
2026-07-05T01:00:00,zone_08,walkway,40.7132,-74.0056,25.9,90.0,2.4,0.29,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-05T01:00:00,zone_09,garden,40.7124,-74.0064,23.2,87.5,1.2,0.41,60.0,70.0,grass,1,0.0,synthetic
2026-07-05T01:00:00,zone_10,gym_exterior,40.7133,-74.0065,25.5,88.4,1.7,0.68,10.0,20.0,concrete,1,0.0,synthetic
2026-07-05T01:00:00,zone_11,admin_building,40.7123,-74.0055,22.9,90.7,2.8,0.61,25.0,30.0,concrete,0,0.0,synthetic
2026-07-05T01:00:00,zone_12,entrance_plaza,40.7134,-74.0066,27.1,83.0,3.1,0.14,5.0,10.0,asphalt,2,0.0,synthetic
2026-07-05T02:00:00,zone_01,playground,40.7128,-74.006,26.4,86.1,1.1,0.44,5.0,10.0,asphalt,0,0.0,synthetic
2026-07-05T02:00:00,zone_02,parking_lot,40.713,-74.0062,27.8,85.3,1.6,0.43,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-05T02:00:00,zone_03,courtyard,40.7126,-74.0058,25.5,78.2,1.5,0.65,15.0,25.0,concrete,0,0.0,synthetic
2026-07-05T02:00:00,zone_04,building_roof,40.7129,-74.0059,28.1,84.9,2.2,0.37,0.0,0.0,concrete,1,0.0,synthetic
2026-07-05T02:00:00,zone_05,sports_field,40.7131,-74.0061,26.2,82.8,1.4,0.45,0.0,5.0,grass,5,0.0,synthetic
2026-07-05T02:00:00,zone_06,library_exterior,40.7127,-74.0057,25.5,81.3,0.9,0.64,20.0,35.0,concrete,0,0.0,synthetic
2026-07-05T02:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,24.3,81.7,1.0,0.75,40.0,50.0,concrete,0,0.0,synthetic
2026-07-05T02:00:00,zone_08,walkway,40.7132,-74.0056,25.7,80.5,0.3,0.66,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-05T02:00:00,zone_09,garden,40.7124,-74.0064,23.3,82.2,2.1,0.2,60.0,70.0,grass,0,0.0,synthetic
2026-07-05T02:00:00,zone_10,gym_exterior,40.7133,-74.0065,26.3,88.7,2.3,0.74,10.0,20.0,concrete,0,0.0,synthetic
2026-07-05T02:00:00,zone_11,admin_building,40.7123,-74.0055,24.9,80.4,1.9,0.11,25.0,30.0,concrete,1,0.0,synthetic
2026-07-05T02:00:00,zone_12,entrance_plaza,40.7134,-74.0066,26.7,82.5,0.0,0.43,5.0,10.0,asphalt,1,0.0,synthetic
2026-07-05T03:00:00,zone_01,playground,40.7128,-74.006,28.0,78.4,1.2,0.67,5.0,10.0,asphalt,3,0.0,synthetic
2026-07-05T03:00:00,zone_02,parking_lot,40.713,-74.0062,28.1,78.3,2.1,0.7,0.0,0.0,asphalt,0,0.0,synthetic
2026-07-05T03:00:00,zone_03,courtyard,40.7126,-74.0058,26.7,76.2,2.5,0.32,15.0,25.0,concrete,0,0.0,synthetic
2026-07-05T03:00:00,zone_04,building_roof,40.7129,-74.0059,29.2,77.7,0.4,0.23,0.0,0.0,concrete,0,0.0,synthetic
2026-07-05T03:00:00,zone_05,sports_field,40.7131,-74.0061,25.8,73.9,0.0,0.32,0.0,5.0,grass,0,0.0,synthetic
2026-07-05T03:00:00,zone_06,library_exterior,40.7127,-74.0057,26.4,78.5,1.9,0.71,20.0,35.0,concrete,0,0.0,synthetic
2026-07-05T03:00:00,zone_07,cafeteria_patio,40.7125,-74.0063,25.5,76.7,2.6,0.5,40.0,50.0,concrete,2,0.0,synthetic
2026-07-05T03:00:00,zone_08,walkway,40.7132,-74.0056,26.4,79.1,5.1,0.3,10.0,15.0,asphalt,0,0.0,synthetic
2026-07-05T03:00:00,zone_09,garden,40.7124,-74.0064,24.8,78.1,2.0,0.21,60.0,70.0,grass,0,0.0,synthetic
2026-07-05T03:00:00,zone_10,gym_exterior,40.7133,-74.0065,25.6,76.9,1.1,0.4,10.0,20.0,concrete,0,0.0,synthetic
2026-07-05T03:00:00,zone_11,admin_building,40.7123,-74.0055,26.4,76.5,1.5,0.65,25.0,30.0,concrete,1,0.0,synthetic
2026-07-05T03:00:00,zone_12,entrance_plaza,40.7134,-74.0066,27.0,78.3,1.4,0.79,5.0,10.0,asphalt,0,0.0,synthetic
